speaker,start_time,text,confidence
3,1227.66,그게 관건이네요. 그 허들을 넘어야 이제 그 다음이 조금 더 정확해지지 않을까 이런 생각이 드는데 과장님께서도 목표 주가 설정해 주시면 안 돼요?,0.99
1,1235.66,"그렇죠. 오늘 왜 10만 원을 못 넘고 무너졌냐? 이게 우리가 흔히 뭐 기술적 차트에도 이제 저항대가 있긴 하지만은 숫자에도 있습니다. 우리가 예전에 삼성전자가 액분하기 전에도 한 100만 원 그때도 있었죠. 왜냐면은 이게 호가 차이가 달라집니다. 10만 원 이하일 때는 우리가 한 100원 단위로 호가가 바뀌지만은 100만 원이 넘어가게 되면 아 10만 원이 넘게 되면은 이게 1,000원 단위로 거의 바뀌게 돼요.",0.98
1,1259.61,"그에 대한 부담도 시장에서 있는 거고. 이게 뚫으면은 이제 삼성전자가 바뀌긴 하는데 그러면은 삼성전자가 12만 원, 15만 원, 13만 원 갈 수 있는 목표가는 제가 봤을 때는 SK 하이닉스 실적 발표도 있겠지만 삼성전자 실적 발표에서 공장 증설에 대한 얘기가 나올 수 있지 않을까. 그럼 물론 공장 증설 하면 3년 걸리고 이럴 텐데 그때는 사이클 끝나는 거 아니냐. 그럴 수는 있긴 하겠지만은 과연 이번 골프 회동에서 분명히 미국 쪽에 대한 공장 증설 얘기가 좀 나올 것 같아요.",0.98
1,1286.68,그게 좀 시장에 대한 긍정적인 요소가 나오게 되면은 삼성전자 12만 원 좀 한 단계 높여서 13만 원은 일단은 보수적으로 좀 볼 수 있지 않을까 생각하고 있습니다.,0.98
3,1296.2,"네, 가격 여쭤 봤고요. 제가 여기서 꼭 드리고 싶은 질문이 있어서 추가로 SK 하이닉스 이야기 좀만 해 볼게요. 이제 29일이죠. SK 하이닉스 실적 공개되는 날인데 사실 공개 전부터 SK 하이닉스의 주가도 진짜 같이 많이 오른 거 같아서 실적이 좋게 나와도 그때 세론이 나올 가능성은 없어요? 그러니까 막 파는 물량들이 나올 가능성은 없을까요?",0.99
1,1321.54,"어, 뭐 조정은 나올 수는 있겠죠. 뭐 그게 조정이라기보다는 뭐 그냥 최근에 올라왔던 차익 실현 정도라고 생각을 하고 있는데 이게 일단 지금 애널리스트 애들도 사실 이게 실적에 대한 전망치가 괴리가 굉장히 큽니다. 2분기 9조가 나왔는데 이번에 한 11조, 12조를 보고 있어요. 근데 어제 시티 그룹이 15조까지 얘기를 했죠. 이게 결국에는 이제 SK 하이닉스는 적어도 HBM 쪽에 대한 매출 비중이 굉장히 큰 상황에서 이게 들어갈 거고.",0.98
1,1348.1,이제 시장에서 보는 거는 블랙웰 쪽이 아니라 그럼 내년 말에 나올 루빈 쪽에 대한 전략체의 미래 기대감까지 시장에서는 포함이 된다라고 해 봤을 때는 그러면은 SK 하이닉스는 사실 3분기보다 다 4분기예요. 그러니까 랜드도 사실 2분기 때 거의 한 흑자 될뚱 말뚱 그냥 보합 수준이었단 말이죠. 그러면 이제 SK 하이닉스는 이제 삼성전자와 다르게 반도체가 거의 100%라는 측면에서는 그럼 4분기 기대감이 랜드 쪽에도 크게 살아날 가능성이 있기 때문에 생각보다 세론이 안 나올 수도 있다.,0.97
3,1378.06,뭐 10만 원이지만 어제 뭐 오늘 뭐 64만 원짜리 리포트도 나온 거 같은데 이게 생각보다 클 것 같아요. 뭐 우리가 오픈 AI가 최근에 계약을 맺었던 게 그게 10기가와트 규모이긴 한데 그게 어느 정도냐 하면은 거의 500조 원 수준입니다. 그러면 물론 그게 450 칩인데 그래서 삼성전자가 간 것도 있긴 해요. 근데 그게 AMD가 삼성전자만 부탁할 수 있느냐? 그건 아닙니다.,0.98
1,1401.65,물량이 너무 많기 때문에 SK 하이닉스 쪽 들어갈 가능성이 있는 상황에서 일단은 지금 시장은 12단이 아니라 적어도 HBM 4까지 시장에서 밸류를 본다라고 하게 되면은 생각보다 더 위로 갈 가능성은 있다.,0.98
3,1413.63,"네, 그러면 저는 이제 약간 리스크를 대비하고 싶은 마음이 있는 사람이라서 만약에 만약에 실적이 좋게 나왔는데 세론이 나왔어요. 그러니까 매도 물량이 나왔어요. 그럼 그때 흔들릴 거잖아요, 주가가. 그때 매수하는 관점이실까요?",0.99
2,1427.6,"눌렸을 때 SK를 매수하신 분은 이거 알아야 돼요. 이제 HBM 3 넘어서 HBM 4로 가거든요. HBM 4로 가면요, 지금처럼 SK가 삼성 이렇게 못 해요. 왜냐하면은 HBM 3랑 4는 완전 다르거든요. 그러니까 어떤 차이가 있냐면 삼성전자는 지금 보면은 우리가 초미세 공정이 되잖아요. 그러니까 밑에 보통 HBM 위로 쌓는 방식인데 그 밑에 다이가 있어요. 보통 로직 다이, 베이스 다이 이렇게 얘기하는데 이거를 삼성전자는 만들 수 있어요.",0.98
2,1451.58,그리고 쌓는 것도 할 수 있잖아요. HBM 4는 삼성 다 할 수 있어요. 근데 SK 문제는 뭐냐면 얘 이거 못 해요. 초미세 공정이 안 돼서. 그래서 어디랑 얼라이언스 했냐면 TSMC랑 얼라이언스 했거든요. TSMC가 이 판을 줘야 돼요. 그래야지 SK는 쌓거든요. 이렇게 되면 어떻게 될까요? 비용적인 측면에서 SK 하이닉스는 TSMC한테 을로 될 수밖에 없는 상황이에요. 걔네들한테 돈을 주고 그것도 이제 많이 몰리면은 또 몰리는 게 분명히 나올 거예요.,0.97
2,1474.1,"몰리면 또 걔들한테 또 익스프레스 가격 줘 가면서까지 비용적인 측면으로 부담을 가질 거거든요. 그럼 삼성이랑 둘이 결국은 가격 경쟁 해야 되는데 될까요? 전 안 될 거라 보는데. 아, 그런 부분은 또 고려를 해야겠네요. 네, 그래서 저는 SK 하이닉스 들어가실 때 아 물론 주가가 안 간다는 얘기는 아니에요. 가긴 갈 거예요. 둘 다 가긴 갈 거고 그리고 3도 한 방에 HBM 4로 넘어가지 않아요.",0.98
2,1494.55,그리고 지금 엔비디아 칩도 호퍼를 쓰고 있는데 그걸 그걸 블랙을 한 방에 넘어가지 않잖아요. 과도기 구관이 있고 삼성도 그 과도기 구관 때문에 괜히 디램 집착하다가 3 뭐 HBM 못 넘어가서 그 꼴을 당한 거잖아요. 그러니까 이게 되게 중요해요. 그러니까 한 번에 수익이 꺾일 거라고 생각은 안 하는데 3 2까지는 우세할 수 있지만 4부터는 삼성이 진짜 벼르고 있거든요. 그래서 4부터 이제 넘어가게 되면은 이제는 제가 봤을 때는 이 판이 엎어질 수 있어요.,0.97
2,1518.59,비용적인 측면에서도 SK 하이닉스가 그 뭐 로직 다이 해 가지고 하면 되는 거 아니냐. 스타크래프트가 아닙니다. 그거 갖다가 노항 장비 사와 가지고 단기간 내에 되는 부분이 아니고 이론적인 시간이 충분히 물리적인 시간이 들어가는 부분이기 때문에 단기간 내는 어려울 거예요. 그래서 저는 앞으로 SK 하이닉스를 향한 갑질은 좀 이루어질 수 있을 거라 보고 있는데 또 재밌는 거는 그렇게 될 것 같지는 않은데 하이닉스랑 삼성전자랑 또 얼라이언스를 하는 상황이 될 수도 있지 않을까라는 그런 소설을 한번 써 봅니다.,0.98
2,1544.98,일단 우리는 뭐 소설을 전 많이 써 본 사람이기 때문에 그 소설이 꽤나 최근에 많이 뭔가 이루어진 부분 있어요. 왜냐하면은 사실은 삼성전자랑 SK 하이닉스랑 라이벌이긴 라이벌이지만 TSMC 결국은 이제 이게 고민 파운드리가 고민인 거잖아요. 삼성이 파운드리만 잘 올라오게 되면은 그래서 거기 앞으로 그게 또 어떻게 될지도 관건이긴 해요. 근데 삼성이 진짜 정말 싸게 파운드리를 만들어 준다. TSMC보다 싸게 준다라고 하면은 SK 입장에서는 고려해 보지 않을 카드가 안 될 순 없거든요.,0.98
2,1568.24,그런 상황이 뭐 수년 후에 얘기긴 하지만 그런 것들을 좀 여러분들이 보시고 어 오케이 뭐 정신없어 모르겠어. 다 제쳐 놓고 HBM 4부터는 완전히 판이 달라지기 때문에 요거는 좀 감안하셔 가지고 추가 매수를 해 보시는 게 좋다. 결론적으로 추가 매수는 가능하지만 앞으로 판이 좀 바뀌는 거는 알고 들어가셔야 된다. 그래서 결론은 차라리 삼성이 낫다.,0.98
3,1586.99,아 네. 되게 중요한 말씀 해주셨네요. 지금 막 반도체 너무 좋다고 하니까 어 삼성전자 좋네. SK 하이닉스 좋겠지. 뭐 이렇게만 생각하고 막 이렇게 들어가실 수도 있는데 확실히 구분해야 하는 포인트들에 대해서도 말씀해 주셨으니깐요. 반도체 보실 때는 그런 부분들도 꼭 반영해 주시길 바라겠습니다.,0.99
